Country,Deposit ID,Deposit Name,Deposit Type,Deposit Subtype,Resource Range,Grade Range (Teor)
Mexico,7865,Cueva Amarilla,3,3,≥25 - <300,≥0.01 - <0.05
Mexico,5491,Diana,10,10,≥300 - <1000,≥0.05 - <0.10
Mexico,4601,Dos Estados,10,10,≥25 - <300,≥0.05 - <0.10
Mexico,5490,El Boleo,3,5,≥2500 - <5000,>0 - <0.01
Mexico,365,El Chapote,10,10,≥1000 - <2500,≥0.05 - <0.10
Mexico,4617,El Mezquite,3,3,>0 - <25,≥0.05 - <0.10
Mexico,4671,Granaditas,3,5,>0 - <25,≥0.05 - <0.10
Mexico,4706,Huasabas,3,5,>0 - <25,≥0.05 - <0.10
Mexico,366,La Coma,10,10,≥300 - <1000,≥0.10 - <0.20
Mexico,4810,La Domitilla,3,3,≥25 - <300,≥0.20 - <0.50
Mexico,7866,La Gloria,3,3,≥25 - <300,≥0.01 - <0.05
Mexico,1760,La Preciosa,4,5,≥300 - <1000,≥0.05 - <0.10
Mexico,4815,La Presita,10,10,≥25 - <300,≥0.05 - <0.10
Mexico,367,La Sierrita,10,10,≥2500 - <5000,≥0.05 - <0.10
Mexico,5492,La Virgen ,3,3,>0 - <25,≥0.01 - <0.05
Mexico,4818,Laguna De Cuervos,3,3,>0 - <25,≥0.05 - <0.10
Mexico,1394,Las Margaritas,3,3,≥300 - <1000,≥0.10 - <0.20
Mexico,368,Los Amoles District,3,3,≥1000 - <2500,≥0.01 - <0.05
Mexico,4843,Los Caballos,3,3,>0 - <25,≥0.05 - <0.10
Mexico,4905,Moctezuma,3,5,>0 - <25,≥0.05 - <0.10
Mexico,4939,Noche Buena,4,4,>0 - <25,≥0.10 - <0.20
Mexico,4940,Nopal - II,3,3,>0 - <25,≥0.01 - <0.05
Mexico,4941,Nopal - III,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,369,Nopal -I,3,3,≥300 - <1000,≥0.20 - <0.50
Mexico,7867,Pena Blanca 17,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,4979,Penoles,10,10,≥25 - <300,≥0.05 - <0.10
Mexico,4989,Picacho,3,5,>0 - <25,≥0.05 - <0.10
Mexico,5024,Puerto - III,3,3,≥25 - <300,≥0.10 - <0.20
Mexico,5494,Puerto del Aire,3,3,>0 - <25,≥0.01 - <0.05
Mexico,5025,Puerto-I,3,3,>0 - <25,≥0.01 - <0.05
Mexico,5026,Puerto-II,3,3,>0 - <25,≥0.01 - <0.05
Mexico,7868,Puerto-III,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,5027,Puerto-IV,3,3,>0 - <25,≥0.01 - <0.05
Mexico,5028,Puerto-V,3,3,>0 - <25,≥0.01 - <0.05
Mexico,5029,Puerto-VIII,3,3,>0 - <25,≥0.01 - <0.05
Mexico,5087,San Antonio De Las Huertas,4,5,>0 - <25,≥0.05 - <0.10
Mexico,1759,San Hilario,8,7,≥25000 - <50000,>0 - <0.01
Mexico,1395,San Juan De La Costa,8,7,≥10000 - <25000,>0 - <0.01
Mexico,5089,San Juan Mixtepec,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,5092,Santa Fe,10,10,≥25 - <300,≥0.05 - <0.10
Mexico,5094,Santa Rosalia,3,5,>0 - <25,≥0.05 - <0.10
Mexico,371,Santo Domingo,8,7,≥25000 - <50000,>0 - <0.01
Mexico,5125,Sierra De Coneto,3,5,>0 - <25,≥0.05 - <0.10
Mexico,5126,Sierra De Gomez,5,3,≥300 - <1000,≥0.20 - <0.50
Mexico,7869,Tascates 2,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,370,Tayata,3,3,≥300 - <1000,≥0.05 - <0.10
Mexico,7870,Tecolotes,3,3,≥25 - <300,≥0.05 - <0.10
Mexico,1761,Tembabiche,8,7,≥5000 - <10000,>0 - <0.01
Mexico,4823,Trancas,10,10,≥25 - <300,≥0.05 - <0.10
Mexico,1762,UF1,8,7,≥10000 - <25000,>0 - <0.01
Mexico,5268,Yecora,4,4,≥300 - <1000,≥0.10 - <0.20
Mongolia,7897,Aduunchuluun,5,5,≥25000 - <50000,>0 - <0.01
Mongolia,4463,Baruun-Hooloi,3,3,≥300 - <1000,≥0.05 - <0.10
Mongolia,7871,Bor-Undur,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,1832,Davaan,3,5,≥300 - <1000,≥0.01 - <0.05
Mongolia,373,Dornod District (12 Deposits),3,3,≥25000 - <50000,≥0.10 - <0.20
Mongolia,1833,Dorozhnoye,3,5,≥300 - <1000,≥0.10 - <0.20
Mongolia,1803,Dulaan Uul,10,8,≥5000 - <10000,≥0.01 - <0.05
Mongolia,7872,Durbulja,10,8,≥25 - <300,≥0.05 - <0.10
Mongolia,374,Gurvanbulak Central Zone,3,3,≥10000 - <25000,≥0.10 - <0.20
Mongolia,4408,Gurvanbulak Intermediate Zone,3,3,≥2500 - <5000,≥0.10 - <0.20
Mongolia,4678,Gurvanbulak South-West Zone,3,3,≥300 - <1000,≥0.10 - <0.20
Mongolia,1884,Gurvansaikhan,10,8,≥1000 - <2500,≥0.01 - <0.05
Mongolia,7898,Har Us nuur,7,5,>0 - <25,>0 - <0.01
Mongolia,7873,Hongor,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,7899,Hyargas nuur,7,5,≥5000 - <10000,>0 - <0.01
Mongolia,1524,Ikh-Bulag,3,3,≥1000 - <2500,≥0.05 - <0.10
Mongolia,7874,Ikh-Khet,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,1834,Ilreh,3,5,≥300 - <1000,≥0.10 - <0.20
Mongolia,1178,Khairkhan,10,8,≥5000 - <10000,≥0.05 - <0.10
Mongolia,7875,Khar,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,375,Kharaat,10,8,≥5000 - <10000,≥0.01 - <0.05
Mongolia,7876,Kharaa-Tolgoi,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,7877,Khavar,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,376,Mardaingol,3,3,≥1000 - <2500,≥0.10 - <0.20
Mongolia,7878,Mikhar,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,4916,Muhar,3,3,>0 - <25,≥0.10 - <0.20
Mongolia,5495,Myagmar,10,8,≥10000 - <25000,≥0.01 - <0.05
Mongolia,7880,Nars 2,10,8,≥25 - <300,≥0.01 - <0.05
Mongolia,377,Nars-Ingin,10,8,≥1000 - <2500,≥0.01 - <0.05
Mongolia,7879,Nars-Mys,10,8,≥25 - <300,≥0.01 - <0.05
Mongolia,378,Nemer,3,3,≥2500 - <5000,≥0.10 - <0.20
Mongolia,7900,Shaazgai nuur,7,5,>0 - <25,>0 - <0.01
Mongolia,5496,Shinebulag,5,5,≥10000 - <25000,≥0.05 - <0.10
Mongolia,1396,Tanai,3,3,≥300 - <1000,≥0.05 - <0.10
Mongolia,7901,Telmen nuur,7,5,≥25 - <300,>0 - <0.01
Mongolia,5193,Tsagaan-Chuluut,3,3,≥300 - <1000,≥0.05 - <0.10
Mongolia,5194,Tsagaan-nuur,3,3,≥300 - <1000,≥0.10 - <0.20
Mongolia,5195,Tsever,3,5,>0 - <25,≥0.10 - <0.20
Mongolia,5200,Tumen Haan,3,3,≥300 - <1000,≥0.10 - <0.20
Mongolia,1397,Turgen District,3,3,≥5000 - <10000,≥0.05 - <0.10
Mongolia,1398,Ugtam,3,3,≥2500 - <5000,≥0.01 - <0.05
Mongolia,1835,Ulaan ,3,5,≥300 - <1000,≥0.10 - <0.20
Mongolia,1179,Ulaan Nuur,10,8,≥5000 - <10000,≥0.01 - <0.05
Mongolia,7881,Ulaan Nuur 2,3,3,≥25 - <300,≥0.05 - <0.10
Mongolia,1885,Ulzitt,10,8,≥2500 - <5000,≥0.01 - <0.05
Mongolia,7902,Ureg nuur,7,5,≥25 - <300,>0 - <0.01
Mongolia,7882,Yant,10,8,≥25 - <300,≥0.05 - <0.10
Mongolia,1826,Zoovch Ovoo,10,10,≥50000 - <100000,≥0.01 - <0.05
Mongolia,7883,Zurkhin,3,3,≥25 - <300,≥0.05 - <0.10
Morocco,4198,Aghracha,7,5,≥2500 - <5000,≥0.01 - <0.05
Morocco,7884,Amlal,10,8,>0 - <25,≥0.01 - <0.05
Morocco,4199,Drag-Al Farnane,4,3,≥5000 - <10000,≥0.01 - <0.05
Morocco,379,Gantour Basin,8,7,≥1000000,≥0.01 - <0.05
Morocco,7885,Gleibat Drag,4,3,≥1000 - <2500,≥0.01 - <0.05
Morocco,1763,Glibat Lafhouda,4,3,≥25000 - <50000,≥0.01 - <0.05
Morocco,7886,Lachariyat,4,3,≥300 - <1000,≥0.01 - <0.05
Morocco,7887,Matallah,7,5,≥1000 - <2500,≥0.01 - <0.05
Morocco,381,Meskala Basin,8,7,≥1000000,≥0.01 - <0.05
Morocco,382,Oued Eddahab Basin,8,7,≥50000 - <100000,>0 - <0.01
Morocco,380,Oulad Abdoun Basin,8,7,≥1000000,≥0.01 - <0.05
Morocco,4200,Taguendest,7,5,≥1000 - <2500,≥0.01 - <0.05
Morocco,7888,Tamazeght,4,3,≥25 - <300,≥0.05 - <0.10
Morocco,4202,Tarfaya Basin,5,5,≥1000000,>0 - <0.01
Morocco,4203,Timahdit Basin,5,5,≥1000000,>0 - <0.01
Morocco,1764,Twihinate,4,3,≥100000 - <1000000,≥0.01 - <0.05
Morocco,1634,Wafagga,10,8,≥300 - <1000,≥0.05 - <0.10
Mozambique,5497,Castro Mine,3,3,≥25 - <300,≥0.10 - <0.20
Mozambique,5940,Inhatobue Mine,3,3,>0 - <25,≥0.10 - <0.20
Mozambique,5498,Mavuzi Mine,3,3,≥25 - <300,≥0.10 - <0.20
Namibia,1399,Aluriesfontein,4,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,1181,Anomaly A (Etango),4,5,≥50000 - <100000,≥0.01 - <0.05
Namibia,383,Auris N and S,5,3,≥300 - <1000,≥0.01 - <0.05
Namibia,1180,Aussinanis,7,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,6905,Big Yellow,4,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,384,Engo Valley,10,9,≥1000 - <2500,≥0.01 - <0.05
Namibia,1269,Garnet Valley,4,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,386,Hakskeen,7,5,≥300 - <1000,≥0.01 - <0.05
Namibia,1973,Happy Valley 18,4,5,≥25000 - <50000,≥0.01 - <0.05
Namibia,1972,Happy Valley 2-15,4,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,4695,Holland's Dome ,4,5,≥300 - <1000,≥0.01 - <0.05
Namibia,1710,Hyena,4,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,1182,Ida Central,4,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,4709,Ida East,4,5,≥300 - <1000,≥0.01 - <0.05
Namibia,1400,Inca,2,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1183,Klein Spitzkoppe,7,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,387,Klein Trekkopje,7,5,≥25000 - <50000,≥0.01 - <0.05
Namibia,388,Langer Heinrich,7,5,≥50000 - <100000,≥0.05 - <0.10
Namibia,1815,MA 7,7,5,≥1000 - <2500,>0 - <0.01
Namibia,1184,Marenica,7,5,≥10000 - <25000,>0 - <0.01
Namibia,4306,Middle Dome,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,389,Mile 72,7,5,≥300 - <1000,≥0.01 - <0.05
Namibia,1798,MS 7,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1270,Namib Park,7,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,1799,Namibplass,4,5,≥25000 - <50000,≥0.01 - <0.05
Namibia,1271,New Camp,4,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,5501,NUC (Rossing SW),4,5,≥50000 - <100000,≥0.01 - <0.05
Namibia,1711,Ondjamba,4,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,1780,Ongolo,4,5,≥25000 - <50000,≥0.01 - <0.05
Namibia,1954,Ongolo South,4,5,≥300 - <1000,≥0.01 - <0.05
Namibia,1525,Onkelo,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1307,Oshively,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,390,Rossing,4,5,≥100000 - <1000000,≥0.01 - <0.05
Namibia,5500,Rossing North - Area 1  Banana,4,5,≥25 - <300,≥0.01 - <0.05
Namibia,5499,Rossing North - Area 3 Arandis,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1548,Rossing South - Zone 1,4,5,≥50000 - <100000,≥0.01 - <0.05
Namibia,1549,Rossing South - Zone 2,4,5,≥50000 - <100000,≥0.01 - <0.05
Namibia,1662,Rossing South - Zone 3,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1664,Rossing South - Zone 4,4,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,1781,Rossing South - Zone 5,4,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,6906,Rossingburg,4,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,4342,Salem,4,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,1185,Trekkopje,7,5,≥5000 - <10000,≥0.10 - <0.20
Namibia,1186,Tubas Calcrete,7,5,≥1000 - <2500,≥0.01 - <0.05
Namibia,1675,Tubas Red Sand,7,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,7826,Tumas 1,7,5,≥5000 - <10000,≥0.01 - <0.05
Namibia,6907,Tumas 1 East,7,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,7827,Tumas 2,7,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,7802,Tumas 3,7,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,1272,Tumas 3,7,5,≥10000 - <25000,≥0.01 - <0.05
Namibia,1273,Tumas 3 Extension,7,5,≥300 - <1000,≥0.01 - <0.05
Namibia,392,Valencia,4,5,≥25000 - <50000,≥0.01 - <0.05
Namibia,4204,Welwitschia Flats,7,5,≥2500 - <5000,≥0.01 - <0.05
Namibia,1955,Z 20,4,5,≥25000 - <50000,≥0.01 - <0.05
New Zealand,1994,Chatham Rise,8,7,≥10000 - <25000,≥0.01 - <0.05
Niger,404,Abakorum,10,8,≥10000 - <25000,≥0.10 - <0.20
Niger,396,Akola,10,8,≥25000 - <50000,≥0.20 - <0.50
Niger,397,Akouta Nord,10,8,≥25000 - <50000,≥0.20 - <0.50
Niger,398,Akouta Sud,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,1187,Arcadie,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,1188,Argus,10,8,≥1000 - <2500,≥0.20 - <0.50
Niger,4378,Aride,10,8,≥2500 - <5000,≥0.20 - <0.50
Niger,399,Ariege,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,401,Arlette,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,1956,Armelle,10,8,≥1000 - <2500,≥0.20 - <0.50
Niger,4377,Arnold,10,8,≥2500 - <5000,≥0.20 - <0.50
Niger,403,Artois,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,7352,Assaouas 1,10,8,≥300 - <1000,≥0.01 - <0.05
Niger,1886,Dajy,10,8,≥5000 - <10000,≥0.05 - <0.10
Niger,1887,Dasa 1-2-3,10,8,≥50000 - <100000,≥0.05 - <0.10
Niger,5502,Deposit 1,10,8,≥25000 - <50000,≥0.01 - <0.05
Niger,5503,Deposit 2,10,10,≥10000 - <25000,≥0.05 - <0.10
Niger,5504,Deposit 3,7,5,≥5000 - <10000,≥0.01 - <0.05
Niger,394,Ebba Nord,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,395,Ebba Sud,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,4293,Ebene,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,1401,Imca 25,10,8,≥10000 - <25000,≥0.10 - <0.20
Niger,405,Imouraren,10,8,≥100000 - <1000000,≥0.05 - <0.10
Niger,1275,In Gall,10,8,≥1000 - <2500,≥0.01 - <0.05
Niger,1402,Irhawenzegirhan,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,1406,Isakanan,10,8,≥10000 - <25000,≥0.05 - <0.10
Niger,1859,La Banane,10,8,≥2500 - <5000,≥0.10 - <0.20
Niger,895,Marianne - Maryline,10,8,≥25000 - <50000,≥0.10 - <0.20
Niger,4877,Marjolaine,10,8,≥1000 - <2500,≥0.10 - <0.20
Niger,896,Marthe,10,8,≥1000 - <2500,≥0.10 - <0.20
Niger,1860,Maryvonne,10,8,≥1000 - <2500,≥0.10 - <0.20
Niger,1712,Miriam,10,8,≥10000 - <25000,≥0.05 - <0.10
Niger,1862,MSCE,10,8,≥1000 - <2500,≥0.10 - <0.20
Niger,1863,MSEE,10,8,≥1000 - <2500,≥0.10 - <0.20
Niger,1864,MSNE,10,8,≥5000 - <10000,≥0.10 - <0.20
Niger,7351,Niger,10,8,≥5000 - <10000,≥0.10 - <0.20
Niger,1191,Nord Somair,10,8,≥10000 - <25000,≥0.10 - <0.20
Niger,890,Tabelle,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,1637,Tagadamat,10,8,≥2500 - <5000,≥0.01 - <0.05
Niger,1636,Takardeit,10,8,≥2500 - <5000,≥0.01 - <0.05
Niger,892,Takriza,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,1957,Tamani,10,8,≥2500 - <5000,≥0.20 - <0.50
Niger,893,Tamgak,10,8,≥25000 - <50000,≥0.20 - <0.50
Niger,1958,Tamgak Deep,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,407,Tamou,10,8,≥10000 - <25000,≥0.20 - <0.50
Niger,1192,Taossa,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,1959,Taverse,10,8,≥2500 - <5000,≥0.20 - <0.50
Niger,408,Taza Nord,10,8,≥2500 - <5000,≥0.20 - <0.50
Niger,891,Taza Sud,10,8,≥5000 - <10000,≥0.20 - <0.50
Niger,7353,Zeline 1,10,8,≥300 - <1000,≥0.01 - <0.05
Niger,7354,Zeline 4,10,8,≥25 - <300,≥0.01 - <0.05
Nigeria,7903,Apaku Zone,4,5,≥1000 - <2500,≥0.10 - <0.20
Nigeria,7071,Dali,10,8,≥25 - <300,≥0.01 - <0.05
Nigeria,4205,Ghumchi,3,3,≥25 - <300,≥0.50 - <1.00
Nigeria,5505,Gubrunde,4,5,≥25 - <300,≥0.50 - <1.00
Nigeria,5506,Mayo Lope,10,8,≥25 - <300,≥0.01 - <0.05
Nigeria,4206,Mika,4,4,≥25 - <300,≥0.50 - <1.00
Nigeria,7072,Sokoto,8,7,≥300 - <1000,>0 - <0.01
Nigeria,7073,Zona,10,8,≥25 - <300,≥0.01 - <0.05
North Macedonia,5592,Latisnica,3,3,>0 - <25,≥0.05 - <0.10
North Macedonia,5593,Spancevo,3,3,>0 - <25,≥0.05 - <0.10
North Macedonia,5594,Stavica,10,8,≥25 - <300,≥0.05 - <0.10
North Macedonia,5595,Sudoval,10,8,≥25 - <300,≥0.05 - <0.10
North Macedonia,1655,Zletovska Reka,3,3,≥1000 - <2500,≥0.10 - <0.20
Norway,7355,Hareliffjell,4,4,>0 - <25,≥0.05 - <0.10
Norway,7356,Hogtuva,4,3,≥25 - <300,≥0.01 - <0.05
Norway,5941,Njallaavzi,3,3,>0 - <25,≥0.05 - <0.10
Norway,5942,Orrefjell,4,5,≥25 - <300,≥0.05 - <0.10
Norway,5943,Rendalswik,3,5,≥25 - <300,>0 - <0.01
Pakistan,409,Baghal Chur,10,8,≥300 - <1000,≥0.05 - <0.10
Pakistan,7357,Eagle Hill,10,8,≥25 - <300,≥0.01 - <0.05
Pakistan,7358,Kaha Nalo,10,8,≥25 - <300,≥0.01 - <0.05
Pakistan,4732,Kalar Kahar,10,8,≥300 - <1000,≥0.01 - <0.05
Pakistan,4923,Nangar Nai,10,8,≥300 - <1000,≥0.01 - <0.05
Pakistan,410,Qabul-Khel,10,8,≥300 - <1000,≥0.05 - <0.10
Pakistan,7359,Rajanpur,10,8,≥25 - <300,≥0.05 - <0.10
Pakistan,5045,Rakhi Munh,10,8,≥300 - <1000,≥0.01 - <0.05
Pakistan,7360,Rakuchur,10,8,≥25 - <300,≥0.05 - <0.10
Pakistan,1407,Sellai Patti,4,3,≥1000 - <2500,≥0.01 - <0.05
Pakistan,1550,Shanawah,10,8,≥2500 - <5000,≥0.01 - <0.05
Pakistan,1408,Taunsa,10,8,≥1000 - <2500,≥0.01 - <0.05
Paraguay,1195,Yuti,10,10,≥2500 - <5000,≥0.01 - <0.05
Peru,1526,Bayovar,8,7,≥25000 - <50000,>0 - <0.01
Peru,7361,Bayovar 12,8,7,≥25000 - <50000,>0 - <0.01
Peru,7362,Bayovar 9,8,7,≥5000 - <10000,>0 - <0.01
Peru,4208,Calvario I,3,3,≥300 - <1000,≥0.01 - <0.05
Peru,4209,Calvario II-III,3,5,≥25 - <300,≥0.01 - <0.05
Peru,1800,Calvario Real,3,3,≥25 - <300,>0 - <0.01
Peru,4210,Chilcuno Chico,3,3,≥10000 - <25000,≥0.01 - <0.05
Peru,1409,Colibri 2-3,3,3,≥5000 - <10000,≥0.01 - <0.05
Peru,411,Colquijirca,3,3,≥300 - <1000,≥0.20 - <0.50
Peru,1196,Corachapi,3,3,≥2500 - <5000,≥0.01 - <0.05
Peru,1713,Isivilla,3,3,≥2500 - <5000,≥0.01 - <0.05
Peru,412,Macusani,3,3,≥1000 - <2500,≥0.10 - <0.20
Peru,7363,Mantaro,8,7,≥50000 - <100000,>0 - <0.01
Peru,1714,Nuevo Corani,3,3,≥1000 - <2500,≥0.01 - <0.05
Peru,4211,Punco Pata,3,3,≥1000 - <2500,≥0.01 - <0.05
Peru,4212,Quebradra Blanca,3,3,≥5000 - <10000,≥0.01 - <0.05
Peru,1715,Tantamaco,3,3,≥5000 - <10000,≥0.01 - <0.05
Peru,1865,Triunfador 1,3,3,≥1000 - <2500,≥0.01 - <0.05
Peru,1716,Tupuramani,3,3,≥1000 - <2500,≥0.01 - <0.05
Peru,413,Turmalina,3,3,≥300 - <1000,≥0.20 - <0.50
Peru,4214,Tuturumani,3,3,≥300 - <1000,≥0.01 - <0.05
Peru,414,Vilacabamba district,5,3,≥300 - <1000,≥0.10 - <0.20
Poland,5507,Bessemer (Larap Mine),3,3,≥25 - <300,≥0.01 - <0.05
Poland,4573,Czerniava,4,4,>0 - <25,≥0.10 - <0.20
Poland,415,Grzmiaca,10,8,≥300 - <1000,≥0.05 - <0.10
Poland,4768,Kletno-Kopaliny,3,3,≥25 - <300,≥0.20 - <0.50
Poland,4782,Kopaniek-Mala Kameniaca Mine,4,5,>0 - <25,≥0.10 - <0.20
Poland,416,Kowary-Podgorze (Schmideberg),4,5,≥25 - <300,≥0.20 - <0.50
Poland,4798,Kromnov,4,5,>0 - <25,≥0.10 - <0.20
Poland,417,Krynica Morska,10,8,≥2500 - <5000,≥0.05 - <0.10
Poland,1805,Lubin-Sieroszowice,5,5,≥100000 - <1000000,>0 - <0.01
Poland,4863,Majewo,4,4,>0 - <25,≥0.20 - <0.50
Poland,4897,Miedzanka,4,5,>0 - <25,≥0.50 - <1.00
Poland,4903,Mniszkow,4,5,>0 - <25,≥0.20 - <0.50
Poland,418,Okrzeszyn,10,8,≥300 - <1000,≥0.05 - <0.10
Poland,4962,Orgozelec-Victoria,4,5,>0 - <25,≥0.10 - <0.20
Poland,7364,Podgorze-Ruebezahl,3,3,≥25 - <300,≥0.10 - <0.20
Poland,5508,Radomice,5,5,,>0 - <0.01
Poland,419,Radoniow,4,5,≥300 - <1000,≥0.20 - <0.50
Poland,5044,Radzimowice,5,3,,>0 - <0.01
Poland,420,Rajsk,5,5,≥5000 - <10000,≥0.01 - <0.05
Poland,5509,Redzini,4,5,>0 - <25,≥0.10 - <0.20
Poland,5510,Rochowice,4,5,>0 - <25,≥0.10 - <0.20
Poland,7365,Rubezal,3,3,>0 - <25,≥0.10 - <0.20
Poland,5073,Rudki,3,5,>0 - <25,≥0.05 - <0.10
Poland,5149,Staszic,3,3,≥25 - <300,
Poland,5511,Stronie  Slaskie,3,3,>0 - <25,≥0.10 - <0.20
Poland,5512,Szklarska Poreba I-II-II,4,4,>0 - <25,≥0.05 - <0.10
Poland,7366,Trzcinsko,3,3,≥25 - <300,≥0.05 - <0.10
Poland,5517,Valongo,4,4,≥25 - <300,≥0.10 - <0.20
Poland,421,Wambierzyce,5,5,≥25 - <300,≥0.01 - <0.05
Poland,5259,Wojcieszyce,4,5,>0 - <25,≥0.10 - <0.20
Poland,5260,Wolnosc,4,5,≥25 - <300,≥0.20 - <0.50
Poland,5261,Wolowa Gora,4,5,>0 - <25,
Portugal,4418,A do Cavalo,4,4,>0 - <25,≥0.20 - <0.50
Portugal,7367,Adeganha,4,4,≥25 - <300,≥0.10 - <0.20
Portugal,4421,Adoleiro,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4431,Aljao,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4433,Alto da Raza,4,5,≥25 - <300,≥0.10 - <0.20
Portugal,4434,Alto da Varzea,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4435,Alto do Corgo,4,4,≥25 - <300,≥0.10 - <0.20
Portugal,4445,Azere,4,5,≥300 - <1000,≥0.01 - <0.05
Portugal,7368,Azinhaga,4,4,≥300 - <1000,≥0.20 - <0.50
Portugal,7369,Baracca da Francisca,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4459,Barrocca Funda,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4460,Barrocco D Frango,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4461,Barrocco No 1,4,4,>0 - <25,≥0.20 - <0.50
Portugal,7370,Beira,4,4,>0 - <25,≥0.10 - <0.20
Portugal,422,Bica,4,4,≥25 - <300,≥0.20 - <0.50
Portugal,4479,Biscaia,4,4,>0 - <25,≥0.20 - <0.50
Portugal,7371,Boavista,4,4,≥25 - <300,≥0.05 - <0.10
Portugal,4496,Borrega,4,4,≥25 - <300,≥0.10 - <0.20
Portugal,4514,Cabanas,4,4,>0 - <25,≥0.10 - <0.20
Portugal,5513,Cabeca de Vaca,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4517,Camalhao,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4520,Canto do Lagar,4,4,≥25 - <300,≥0.10 - <0.20
Portugal,4521,Cantos,4,4,>0 - <25,≥0.20 - <0.50
Portugal,4523,Carrasca,4,4,≥25 - <300,≥0.20 - <0.50
Portugal,4524,Carril,4,4,>0 - <25,≥0.10 - <0.20
Portugal,423,Castelejo,4,4,>0 - <25,≥0.20 - <0.50
Portugal,4528,Cavalinho,4,4,>0 - <25,≥0.10 - <0.20
Portugal,424,Chavelhos,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4559,Coitos,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4562,Corga de Valbom,4,4,>0 - <25,≥0.50 - <1.00
Portugal,4563,Corguinha e Prazos,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4565,Cotimos,4,5,≥25 - <300,≥0.10 - <0.20
Portugal,4567,Couto,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4570,Cruz da Faia,4,4,>0 - <25,≥0.05 - <0.10
Portugal,425,Cunha Baixa,4,4,≥300 - <1000,≥0.10 - <0.20
Portugal,4624,Ervideira,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4625,Espinho,4,4,>0 - <25,≥0.10 - <0.20
Portugal,4627,Estevais I to V,4,4,≥25 - <300,≥0.10 - <0.20
Portugal,4635,Ferreiros,4,4,>0 - <25,≥0.20 - <0.50
Portugal,4638,Fontainhas Boavista,4,4,≥25 - <300,≥0.05 - <0.10
